transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description
TXN01373,2025-05-11,IT,Training & Seminars,Internal Training Cell,65200.0,CC-IT-3,EMP1040,Training & Seminars - routine it expense
TXN01100,2025-05-12,Logistics,Fuel & POL,HPCL,134800.0,CC-LOG-3,EMP1030,Fuel & POL - routine logistics expense
TXN00386,2025-05-12,Procurement,Contractor Payment,Tata Projects,388800.0,CC-PRO-2,EMP1032,Contractor Payment - routine procurement expense
TXN01424,2025-05-12,Logistics,Training & Seminars,Internal Training Cell,23200.0,CC-LOG-1,EMP1028,Training & Seminars - routine logistics expense
TXN00956,2025-05-12,IT,IT Services & Software,TCS,94300.0,CC-IT-2,EMP1020,IT Services & Software - routine it expense
TXN00075,2025-05-12,HR,Travel & Conveyance,IRCTC,35900.0,CC-HR-1,EMP1041,Travel & Conveyance - routine hr expense
TXN01179,2025-05-13,IT,Office Supplies,Local Stationery Mart,4600.0,CC-IT-2,EMP1036,Office Supplies - routine it expense
TXN01239,2025-05-13,Admin,Equipment Maintenance,Larsen & Toubro,538600.0,CC-ADM-2,EMP1017,Equipment Maintenance - routine admin expense
TXN01123,2025-05-13,Finance,Utilities,State Electricity Board,58800.0,CC-FIN-3,EMP1018,Utilities - routine finance expense
TXN01511,2025-05-13,Finance,IT Services & Software,Microsoft India,275200.0,CC-FIN-1,EMP1012,IT Services & Software - routine finance expense
TXN00299,2025-05-13,Drilling,Office Supplies,Local Stationery Mart,2900.0,CC-DRI-2,EMP1044,Office Supplies - routine drilling expense
TXN00913,2025-05-13,Logistics,Equipment Maintenance,Larsen & Toubro,39200.0,CC-LOG-3,EMP1039,Equipment Maintenance - routine logistics expense
TXN00970,2025-05-14,Logistics,Equipment Maintenance,Schlumberger,110400.0,CC-LOG-1,EMP1037,Equipment Maintenance - routine logistics expense
TXN00976,2025-05-14,Admin,Contractor Payment,Local Contractor Pvt Ltd,310900.0,CC-ADM-1,EMP1011,Contractor Payment - routine admin expense
TXN01651,2025-05-14,HR,IT Services & Software,Local IT Vendor,137500.0,CC-HR-3,EMP1002,IT Services & Software - routine hr expense
TXN00308,2025-05-15,Procurement,Utilities,State Electricity Board,39000.0,CC-PRO-2,EMP1045,Utilities - routine procurement expense
TXN00643,2025-05-15,Production,Utilities,State Electricity Board,156200.0,CC-PRO-3,EMP1003,Utilities - routine production expense
TXN00253,2025-05-15,Drilling,Office Supplies,Local Stationery Mart,1100.0,CC-DRI-2,EMP1036,Office Supplies - routine drilling expense
TXN01118,2025-05-15,Procurement,Training & Seminars,Internal Training Cell,31200.0,CC-PRO-2,EMP1017,Training & Seminars - routine procurement expense
TXN00304,2025-05-15,Procurement,Catering & Hospitality,Taj Catering Services,10500.0,CC-PRO-1,EMP1033,Catering & Hospitality - routine procurement expense
TXN00330,2025-05-15,IT,Equipment Maintenance,BHEL,170100.0,CC-IT-3,EMP1045,Equipment Maintenance - routine it expense
TXN00381,2025-05-15,Logistics,Utilities,Municipal Water Dept,178000.0,CC-LOG-2,EMP1012,Utilities - routine logistics expense
TXN01788,2025-05-16,Logistics,Equipment Maintenance,Larsen & Toubro,240500.0,CC-LOG-3,EMP1027,Equipment Maintenance - routine logistics expense
TXN00479,2025-05-16,Logistics,Equipment Maintenance,Larsen & Toubro,88900.0,CC-LOG-3,EMP1027,Equipment Maintenance - routine logistics expense
TXN00861,2025-05-16,Logistics,Training & Seminars,NIIT,58300.0,CC-LOG-2,EMP1034,Training & Seminars - routine logistics expense
TXN00536,2025-05-16,IT,Travel & Conveyance,Air India,2200.0,CC-IT-2,EMP1032,Travel & Conveyance - routine it expense
TXN00128,2025-05-16,Production,Fuel & POL,IndianOil Corp,210200.0,CC-PRO-3,EMP1008,Fuel & POL - routine production expense
TXN01646,2025-05-16,Logistics,Fuel & POL,BPCL,237200.0,CC-LOG-2,EMP1002,Fuel & POL - routine logistics expense
TXN00977,2025-05-16,Production,Fuel & POL,HPCL,74700.0,CC-PRO-3,EMP1023,Fuel & POL - routine production expense
TXN00592,2025-05-17,Maintenance,Catering & Hospitality,Taj Catering Services,50900.0,CC-MAI-2,EMP1040,Catering & Hospitality - routine maintenance expense
TXN00767,2025-05-17,Drilling,Equipment Maintenance,BHEL,522000.0,CC-DRI-1,EMP1033,Equipment Maintenance - routine drilling expense
TXN00789,2025-05-17,HR,Training & Seminars,IIM Institute,8900.0,CC-HR-2,EMP1045,Training & Seminars - routine hr expense
TXN01245,2025-05-17,Admin,IT Services & Software,Wipro,37300.0,CC-ADM-3,EMP1048,IT Services & Software - routine admin expense
TXN01351,2025-05-17,Procurement,Catering & Hospitality,Local Caterers Assoc,26800.0,CC-PRO-3,EMP1021,Catering & Hospitality - routine procurement expense
TXN01391,2025-05-17,IT,Fuel & POL,IndianOil Corp,119800.0,CC-IT-2,EMP1032,Fuel & POL - routine it expense
TXN00328,2025-05-17,Production,Equipment Maintenance,BHEL,295700.0,CC-PRO-3,EMP1016,Equipment Maintenance - routine production expense
TXN01681,2025-05-17,Drilling,Catering & Hospitality,Taj Catering Services,2500.0,CC-DRI-3,EMP1047,Catering & Hospitality - routine drilling expense
TXN01045,2025-05-17,Logistics,Catering & Hospitality,Taj Catering Services,39000.0,CC-LOG-2,EMP1002,Catering & Hospitality - routine logistics expense
TXN00444,2025-05-18,HSE,Office Supplies,Local Stationery Mart,8800.0,CC-HSE-3,EMP1038,Office Supplies - routine hse expense
TXN00646,2025-05-18,HSE,Catering & Hospitality,Local Caterers Assoc,40400.0,CC-HSE-1,EMP1029,Catering & Hospitality - routine hse expense
TXN01407,2025-05-18,Maintenance,Catering & Hospitality,Taj Catering Services,15700.0,CC-MAI-3,EMP1012,Catering & Hospitality - routine maintenance expense
TXN01027,2025-05-18,Maintenance,Contractor Payment,Reliance Infra Services,259100.0,CC-MAI-3,EMP1044,Contractor Payment - routine maintenance expense
TXN01014,2025-05-18,Admin,Utilities,Municipal Water Dept,69900.0,CC-ADM-1,EMP1008,Utilities - routine admin expense
TXN00822,2025-05-18,Logistics,Catering & Hospitality,Local Caterers Assoc,58000.0,CC-LOG-2,EMP1024,Catering & Hospitality - routine logistics expense
TXN01756,2025-05-18,Finance,Fuel & POL,BPCL,197400.0,CC-FIN-2,EMP1024,Fuel & POL - routine finance expense
TXN00726,2025-05-18,Drilling,Office Supplies,Staples India,8400.0,CC-DRI-1,EMP1003,Office Supplies - routine drilling expense
TXN01055,2025-05-18,Drilling,Utilities,State Electricity Board,91600.0,CC-DRI-2,EMP1048,Utilities - routine drilling expense
TXN00125,2025-05-19,Finance,Contractor Payment,Reliance Infra Services,770000.0,CC-FIN-3,EMP1009,Contractor Payment - routine finance expense
TXN01389,2025-05-19,Procurement,Training & Seminars,NIIT,15500.0,CC-PRO-3,EMP1031,Training & Seminars - routine procurement expense
TXN00806,2025-05-19,Drilling,Office Supplies,Local Stationery Mart,6400.0,CC-DRI-1,EMP1027,Office Supplies - routine drilling expense
TXN01484,2025-05-19,Logistics,Travel & Conveyance,Air India,37000.0,CC-LOG-1,EMP1008,Travel & Conveyance - routine logistics expense
TXN00949,2025-05-19,Admin,Fuel & POL,IndianOil Corp,26100.0,CC-ADM-3,EMP1039,Fuel & POL - routine admin expense
TXN00167,2025-05-19,IT,Utilities,State Electricity Board,33700.0,CC-IT-1,EMP1044,Utilities - routine it expense
TXN00907,2025-05-20,Procurement,IT Services & Software,Wipro,100500.0,CC-PRO-2,EMP1038,IT Services & Software - routine procurement expense
TXN00048,2025-05-20,Drilling,Equipment Maintenance,BHEL,446500.0,CC-DRI-2,EMP1047,Equipment Maintenance - routine drilling expense
TXN00180,2025-05-20,Drilling,Contractor Payment,Reliance Infra Services,228600.0,CC-DRI-2,EMP1048,Contractor Payment - routine drilling expense
TXN01111,2025-05-20,Finance,Fuel & POL,BPCL,99600.0,CC-FIN-2,EMP1023,Fuel & POL - routine finance expense
TXN00343,2025-05-21,Maintenance,Travel & Conveyance,Air India,40000.0,CC-MAI-2,EMP1020,Travel & Conveyance - routine maintenance expense
TXN00818,2025-05-21,HR,Catering & Hospitality,Taj Catering Services,39000.0,CC-HR-3,EMP1034,Catering & Hospitality - routine hr expense
TXN00863,2025-05-21,Procurement,Contractor Payment,Reliance Infra Services,531600.0,CC-PRO-3,EMP1039,Contractor Payment - routine procurement expense
TXN00684,2025-05-21,Drilling,Training & Seminars,IIM Institute,50300.0,CC-DRI-2,EMP1041,Training & Seminars - routine drilling expense
TXN00055,2025-05-21,Logistics,Travel & Conveyance,Air India,25000.0,CC-LOG-1,EMP1049,Travel & Conveyance - routine logistics expense
TXN01522,2025-05-21,Procurement,Fuel & POL,BPCL,248700.0,CC-PRO-1,EMP1040,Fuel & POL - routine procurement expense
TXN01386,2025-05-21,Production,Training & Seminars,NIIT,46700.0,CC-PRO-3,EMP1010,Training & Seminars - routine production expense
TXN01426,2025-05-22,Finance,Catering & Hospitality,Local Caterers Assoc,10400.0,CC-FIN-2,EMP1043,Catering & Hospitality - routine finance expense
TXN00300,2025-05-22,HSE,Contractor Payment,Tata Projects,1762000.0,CC-HSE-3,EMP1013,Contractor Payment - routine hse expense
TXN01129,2025-05-22,Finance,Fuel & POL,HPCL,105200.0,CC-FIN-1,EMP1007,Fuel & POL - routine finance expense
TXN00588,2025-05-22,Logistics,Fuel & POL,IndianOil Corp,42500.0,CC-LOG-2,EMP1016,Fuel & POL - routine logistics expense
TXN01384,2025-05-23,Procurement,IT Services & Software,Wipro,30000.0,CC-PRO-2,EMP1025,IT Services & Software - routine procurement expense
TXN00636,2025-05-24,IT,Travel & Conveyance,IRCTC,8900.0,CC-IT-2,EMP1023,Travel & Conveyance - routine it expense
TXN00494,2025-05-24,Maintenance,Catering & Hospitality,Taj Catering Services,20300.0,CC-MAI-1,EMP1007,Catering & Hospitality - routine maintenance expense
TXN00151,2025-05-25,HR,Fuel & POL,HPCL,244300.0,CC-HR-2,EMP1021,Fuel & POL - routine hr expense
TXN01691,2025-05-25,Procurement,Catering & Hospitality,Taj Catering Services,206219.1280385633,CC-PRO-1,EMP1035,Catering & Hospitality - routine procurement expense (unusually high amount)
TXN01565,2025-05-25,HR,Equipment Maintenance,Larsen & Toubro,313800.0,CC-HR-3,EMP1004,Equipment Maintenance - routine hr expense
TXN00030,2025-05-25,Drilling,IT Services & Software,Wipro,189800.0,CC-DRI-3,EMP1005,IT Services & Software - routine drilling expense
TXN01510,2025-05-25,HR,Travel & Conveyance,Local Taxi Union,35200.0,CC-HR-1,EMP1019,Travel & Conveyance - routine hr expense
TXN01264,2025-05-25,HR,Catering & Hospitality,Taj Catering Services,36300.0,CC-HR-2,EMP1024,Catering & Hospitality - routine hr expense
TXN00301,2025-05-26,Production,Catering & Hospitality,Local Caterers Assoc,25400.0,CC-PRO-3,EMP1017,Catering & Hospitality - routine production expense
TXN00766,2025-05-26,Drilling,Utilities,Municipal Water Dept,33000.0,CC-DRI-2,EMP1006,Utilities - routine drilling expense
TXN00651,2025-05-26,Drilling,Equipment Maintenance,Larsen & Toubro,379400.0,CC-DRI-1,EMP1000,Equipment Maintenance - routine drilling expense
TXN00490,2025-05-26,HSE,Catering & Hospitality,Taj Catering Services,28600.0,CC-HSE-3,EMP1028,Catering & Hospitality - routine hse expense
TXN01529,2025-05-26,HR,Fuel & POL,HPCL,1058158.1676584783,CC-HR-1,EMP1013,Fuel & POL - routine hr expense (unusually high amount)
TXN00336,2025-05-26,Maintenance,Training & Seminars,Internal Training Cell,25900.0,CC-MAI-2,EMP1038,Training & Seminars - routine maintenance expense
TXN00555,2025-05-27,HR,Travel & Conveyance,IRCTC,6600.0,CC-HR-3,EMP1021,Travel & Conveyance - routine hr expense
TXN00200,2025-05-27,Drilling,Contractor Payment,Tata Projects,1007800.0,CC-DRI-3,EMP1037,Contractor Payment - routine drilling expense
TXN00423,2025-05-27,HR,Equipment Maintenance,Schlumberger,548700.0,CC-HR-3,EMP1019,Equipment Maintenance - routine hr expense
TXN01473,2025-05-28,Logistics,Fuel & POL,HPCL,124900.0,CC-LOG-3,EMP1015,Fuel & POL - routine logistics expense
TXN01724,2025-05-28,Finance,IT Services & Software,TCS,21400.0,CC-FIN-1,EMP1001,IT Services & Software - routine finance expense
TXN00716,2025-05-29,IT,Contractor Payment,Local Contractor Pvt Ltd,819400.0,CC-IT-2,EMP1020,Contractor Payment - routine it expense
TXN00038,2025-05-29,Production,Catering & Hospitality,Local Caterers Assoc,58500.0,CC-PRO-2,EMP1001,Catering & Hospitality - routine production expense
TXN00020,2025-05-29,Maintenance,Travel & Conveyance,IRCTC,4800.0,CC-MAI-2,EMP1041,Travel & Conveyance - routine maintenance expense
TXN00257,2025-05-30,Logistics,Travel & Conveyance,Air India,10300.0,CC-LOG-1,EMP1000,Travel & Conveyance - routine logistics expense
TXN00130,2025-05-30,Maintenance,Training & Seminars,Internal Training Cell,64200.0,CC-MAI-1,EMP1018,Training & Seminars - routine maintenance expense
TXN00149,2025-05-31,Logistics,Contractor Payment,Tata Projects,394000.0,CC-LOG-1,EMP1023,Contractor Payment - routine logistics expense
TXN00196,2025-05-31,Production,Training & Seminars,Internal Training Cell,75700.0,CC-PRO-3,EMP1007,Training & Seminars - routine production expense
TXN01783,2025-05-31,Admin,Contractor Payment,Local Contractor Pvt Ltd,739500.0,CC-ADM-3,EMP1009,Contractor Payment - routine admin expense
TXN01608,2025-05-31,Procurement,Utilities,Municipal Water Dept,60300.0,CC-PRO-1,EMP1039,Utilities - routine procurement expense
TXN01117,2025-05-31,Admin,Training & Seminars,Internal Training Cell,46600.0,CC-ADM-2,EMP1006,Training & Seminars - routine admin expense
TXN01722,2025-05-31,HSE,Fuel & POL,BPCL,217200.0,CC-HSE-3,EMP1020,Fuel & POL - routine hse expense
TXN00222,2025-05-31,Finance,Equipment Maintenance,Schlumberger,287100.0,CC-FIN-1,EMP1016,Equipment Maintenance - routine finance expense
TXN01605,2025-06-01,IT,Fuel & POL,BPCL,33700.0,CC-IT-2,EMP1012,Fuel & POL - routine it expense
TXN01476,2025-06-01,Drilling,Utilities,State Electricity Board,162600.0,CC-DRI-1,EMP1041,Utilities - routine drilling expense
TXN01699,2025-06-01,Procurement,Travel & Conveyance,Local Taxi Union,14400.0,CC-PRO-3,EMP1004,Travel & Conveyance - routine procurement expense
TXN00919,2025-06-02,Finance,Fuel & POL,BPCL,28200.0,CC-FIN-1,EMP1025,Fuel & POL - routine finance expense
TXN00706,2025-06-02,Production,Travel & Conveyance,Local Taxi Union,19600.0,CC-PRO-3,EMP1024,Travel & Conveyance - routine production expense
TXN01536,2025-06-02,Procurement,Contractor Payment,Tata Projects,186200.0,CC-PRO-1,EMP1008,Contractor Payment - routine procurement expense
TXN01533,2025-06-02,HR,Travel & Conveyance,Local Taxi Union,12700.0,CC-HR-3,EMP1008,Travel & Conveyance - routine hr expense
TXN00531,2025-06-02,HR,Office Supplies,Local Stationery Mart,9500.0,CC-HR-1,EMP1040,Office Supplies - routine hr expense
TXN01553,2025-06-02,Logistics,Travel & Conveyance,Local Taxi Union,10800.0,CC-LOG-3,EMP1009,Travel & Conveyance - routine logistics expense
TXN01077,2025-06-02,Drilling,Catering & Hospitality,Local Caterers Assoc,49500.0,CC-DRI-1,EMP1018,Catering & Hospitality - routine drilling expense
TXN01502,2025-06-02,Production,Equipment Maintenance,Schlumberger,285500.0,CC-PRO-3,EMP1023,Equipment Maintenance - routine production expense
TXN00681,2025-06-02,Logistics,Training & Seminars,Internal Training Cell,53700.0,CC-LOG-3,EMP1007,Training & Seminars - routine logistics expense
TXN01427,2025-06-02,IT,Utilities,State Electricity Board,57400.0,CC-IT-2,EMP1014,Utilities - routine it expense
TXN01090,2025-06-02,Admin,Training & Seminars,IIM Institute,11200.0,CC-ADM-2,EMP1048,Training & Seminars - routine admin expense
TXN00551,2025-06-02,Logistics,IT Services & Software,Wipro,213300.0,CC-LOG-3,EMP1037,IT Services & Software - routine logistics expense
TXN00674,2025-06-03,HSE,Catering & Hospitality,Taj Catering Services,50200.0,CC-HSE-1,EMP1032,Catering & Hospitality - routine hse expense
TXN00310,2025-06-03,IT,Fuel & POL,IndianOil Corp,159600.0,CC-IT-2,EMP1038,Fuel & POL - routine it expense
TXN01535,2025-06-03,HSE,Catering & Hospitality,Taj Catering Services,24800.0,CC-HSE-3,EMP1001,Catering & Hospitality - routine hse expense
TXN00649,2025-06-03,Procurement,Contractor Payment,Local Contractor Pvt Ltd,708100.0,CC-PRO-1,EMP1040,Contractor Payment - routine procurement expense
TXN01104,2025-06-03,Maintenance,IT Services & Software,Wipro,220700.0,CC-MAI-3,EMP1038,IT Services & Software - routine maintenance expense
TXN00986,2025-06-03,Logistics,Contractor Payment,Reliance Infra Services,1060600.0,CC-LOG-2,EMP1041,Contractor Payment - routine logistics expense
TXN00039,2025-06-04,HR,IT Services & Software,Microsoft India,229900.0,CC-HR-1,EMP1013,IT Services & Software - routine hr expense
TXN01792,2025-06-04,Production,Utilities,State Electricity Board,136300.0,CC-PRO-2,EMP1026,Utilities - routine production expense
TXN01209,2025-06-04,HR,Training & Seminars,IIM Institute,46400.0,CC-HR-1,EMP1023,Training & Seminars - routine hr expense
TXN01795,2025-06-04,Admin,Office Supplies,Staples India,11600.0,CC-ADM-3,EMP1007,Office Supplies - routine admin expense
TXN00107,2025-06-04,Admin,Office Supplies,Staples India,4500.0,CC-ADM-1,EMP1005,Office Supplies - routine admin expense
TXN00876,2025-06-05,Admin,Fuel & POL,BPCL,125800.0,CC-ADM-2,EMP1006,Fuel & POL - routine admin expense
TXN01154,2025-06-05,Admin,Equipment Maintenance,Local Workshop Co,462000.0,CC-ADM-3,EMP1042,Equipment Maintenance - routine admin expense
TXN01387,2025-06-05,Finance,Fuel & POL,HPCL,123700.0,CC-FIN-3,EMP1007,Fuel & POL - routine finance expense
TXN00245,2025-06-05,Production,Training & Seminars,NIIT,16800.0,CC-PRO-1,EMP1037,Training & Seminars - routine production expense
TXN00365,2025-06-06,HR,Contractor Payment,Reliance Infra Services,1896700.0,CC-HR-1,EMP1049,Contractor Payment - routine hr expense
TXN00904,2025-06-06,Production,Equipment Maintenance,Local Workshop Co,459200.0,CC-PRO-1,EMP1010,Equipment Maintenance - routine production expense
TXN01059,2025-06-06,HR,Equipment Maintenance,Larsen & Toubro,376800.0,CC-HR-3,EMP1008,Equipment Maintenance - routine hr expense
TXN00224,2025-06-07,Maintenance,Office Supplies,Local Stationery Mart,11100.0,CC-MAI-3,EMP1024,Office Supplies - routine maintenance expense
TXN00783,2025-06-07,Maintenance,Utilities,Municipal Water Dept,23600.0,CC-MAI-1,EMP1014,Utilities - routine maintenance expense
TXN01092,2025-06-07,Drilling,Office Supplies,Local Stationery Mart,4300.0,CC-DRI-2,EMP1023,Office Supplies - routine drilling expense
TXN00379,2025-06-07,Logistics,IT Services & Software,TCS,211300.0,CC-LOG-1,EMP1031,IT Services & Software - routine logistics expense
TXN01404,2025-06-07,Maintenance,IT Services & Software,TCS,299900.0,CC-MAI-1,EMP1003,IT Services & Software - routine maintenance expense
TXN00518,2025-06-07,Finance,Travel & Conveyance,Local Taxi Union,25200.0,CC-FIN-3,EMP1047,Travel & Conveyance - routine finance expense
TXN01366,2025-06-08,HR,Fuel & POL,IndianOil Corp,243200.0,CC-HR-1,EMP1011,Fuel & POL - routine hr expense
